x,y,z,flag
777180.951,3715731.341,-730.42999999999995,0
777179.05099999998,3715741.341,-728.83000000000004,0
777177.75,3715748.1329999999,-728.33000000000004,0
777177.04399999999,3715751.7379999999,-729.63,0
777169.51599999995,3715734.0419999999,-727.75999999999999,0
777168.71499999997,3715738.946,-728.15999999999997,0
777168.31499999994,3715740.9479999999,-730.05999999999995,0
777167.32200000004,3715746.6499999999,-730.36000000000001,0
777166.21699999995,3715752.3480000002,-730.65999999999997,0
777182.42500000005,3715689.4759999998,-726.22000000000003,0
777182.41700000002,3715688.8790000002,-729.12,0
777180.81799999997,3715696.4780000001,-728.12,0
777179.92299999995,3715700.8820000002,-729.12,0
777178.31400000001,3715708.4780000001,-728.72000000000003,0
777177.31900000002,3715712.7769999998,-729.41999999999996,0
777176.31900000002,3715717.372,-730.32000000000005,0
777175.522,3715720.977,-731.62,0
777174.11399999994,3715727.7779999999,-731.12,0
777171.61300000001,3715739.676,-729.01999999999998,0
777170.52000000002,3715744.6809999999,-729.32000000000005,0
777174.44999999995,3715684.2889999999,-727.14999999999998,0
777174.348,3715684.2859999998,-729.75,0
777170.652,3715703.085,-724.35000000000002,0
777170.55200000003,3715703.3900000001,-727.25,0
777169.74899999995,3715706.8909999998,-728.25,0
777168.14899999998,3715714.5819999999,-727.95000000000005,0
777167.74600000004,3715716.091,-730.04999999999995,0
777166.15399999998,3715723.8859999999,-729.25,0
777164.14399999997,3715733.8849999998,-727.85000000000002,0
777163.34699999995,3715737.5830000001,-728.75,0
777160.946,3715749.0830000001,-726.75,0
777160.34999999998,3715751.9840000002,-727.85000000000002,0
777172.58499999996,3715621.3250000002,-728.49000000000001,0
777170.48800000001,3715631.8259999999,-726.88999999999999,0
777168.99100000004,3715638.8309999998,-726.49000000000001,0
777166.89099999995,3715648.8289999999,-725.49000000000001,0
777166.58999999997,3715650.5350000001,-727.09000000000003,0
777165.39000000001,3715656.1310000001,-727.28999999999996,0
777164.68700000003,3715659.6340000001,-728.28999999999996,0
777162.29099999997,3715671.2259999998,-726.59000000000003,0
777161.48600000003,3715674.727,-727.78999999999996,0
777160.99100000004,3715677.23,-729.28999999999996,0
777159.58200000005,3715683.733,-729.19000000000005,0
777158.08400000003,3715691.0249999999,-729.09000000000003,0
777157.48800000001,3715694.1310000001,-730.38999999999999,0
777156.58200000005,3715698.327,-731.19000000000005,0
777156.18500000006,3715699.7250000001,-733.28999999999996,0
777153.78000000003,3715711.827,-730.99000000000001,0
777152.68000000005,3715716.7280000001,-731.49000000000001,0
777151.68000000005,3715721.733,-732.69000000000005,0
777149.88199999998,3715730.6290000002,-731.59000000000003,0
777148.58299999998,3715736.6340000001,-731.78999999999996,0
777145.68200000003,3715750.727,-728.38999999999999,0
777145.38100000005,3715752.4330000002,-730.69000000000005,0
777152.69099999999,3715656.713,-728.10000000000002,0
777152.29200000002,3715658.9100000001,-729.89999999999998,0
777150.98699999996,3715665.1170000001,-730,0
777149.48999999999,3715672.7170000002,-729.70000000000005,0
777149.19099999999,3715673.6150000002,-732,0
777147.08900000004,3715684.216,-730.29999999999995,0
777146.09100000001,3715689.017,-731,0
777143.49199999997,3715702.3160000001,-728.10000000000002,0
777142.99300000002,3715704.3160000001,-730,0
777141.18999999994,3715713.3139999998,-728.89999999999998,0
777139.09699999995,3715724.1120000002,-727.20000000000005,0
777138.69700000004,3715725.6120000002,-729.60000000000002,0
777137.78799999994,3715729.818,-730.60000000000002,0
777137.18999999994,3715733.1179999998,-732.10000000000002,0
777135.79700000002,3715739.9109999998,-731.60000000000002,0
777134.89000000001,3715744.014,-732.79999999999995,0
777133.19799999997,3715752.4109999998,-731.89999999999998,0
777149.97600000002,3715603.4679999999,-725.5,0
777148.87199999997,3715609.1669999999,-725.70000000000005,0
777148.27899999998,3715612.5600000001,-727,0
777145.57400000002,3715626.7680000002,-723.79999999999995,0
777144.96999999997,3715630.159,-724.89999999999998,0
777142.67000000004,3715642.2629999998,-722.89999999999998,0
777142.17200000002,3715645.267,-724.39999999999998,0
777140.67700000003,3715652.7650000001,-723.79999999999995,0
777140.57200000004,3715653.7659999998,-726.10000000000002,0
777139.46799999999,3715659.4649999999,-726.70000000000005,0
777138.57499999995,3715664.7590000001,-727.10000000000002,0
777137.76800000004,3715668.7609999999,-728.20000000000005,0
777136.66700000002,3715674.9619999998,-728.39999999999998,0
777134.56900000002,3715685.7590000001,-726.60000000000002,0
777132.56499999994,3715696.1660000002,-725.10000000000002,0
777132.56900000002,3715696.7609999999,-727.5,0
777130.67299999995,3715706.8640000001,-726,0
777129.06700000004,3715715.0649999999,-725.60000000000002,0
777129.36600000004,3715714.0649999999,-728.70000000000005,0
777128.36699999997,3715719.5610000002,-729.39999999999998,0
777127.17099999997,3715725.9670000002,-729.5,0
777126.06799999997,3715731.5639999998,-729.70000000000005,0
777124.87300000002,3715738.0610000002,-730,0
777123.97100000002,3715743.0669999998,-730.89999999999998,0
777122.66700000002,3715750.0630000001,-730.79999999999995,0
777136.76199999999,3715606.219,-722.73000000000002,0
777136.76000000001,3715606.321,-725.02999999999997,0
777135.66000000003,3715612.9109999998,-725.23000000000002,0
777134.65399999998,3715618.1189999999,-725.92999999999995,0
777133.55900000001,3715624.1170000001,-725.73000000000002,0
777131.95900000003,3715632.8199999998,-724.92999999999995,0
777131.25300000003,3715637.213,-725.92999999999995,0
777130.66000000003,3715640.514,-727.02999999999997,0
777130.65800000005,3715640.6159999999,-729.73000000000002,0
777128.85900000005,3715650.6179999998,-728.73000000000002,0
777126.45299999998,3715663.5180000002,-725.92999999999995,0
777127.255,3715659.719,-730.23000000000002,0
777125.05500000005,3715671.6200000001,-728.02999999999997,0
777123.25100000005,3715681.3130000001,-726.83000000000004,0
777122.55700000003,3715685.3190000001,-727.92999999999995,0
777121.85699999996,3715689.2119999998,-728.92999999999995,0
777120.65099999995,3715695.7179999999,-729.02999999999997,0
777119.55500000005,3715701.8169999998,-729.52999999999997,0
777118.55500000005,3715707.5180000002,-729.83000000000004,0
777117.25100000005,3715714.6170000001,-729.92999999999995,0
777115.55500000005,3715723.719,-728.73000000000002,0
777114.84999999998,3715727.9169999999,-729.63,0
777113.647,3715734.4130000002,-729.83000000000004,0
777112.55200000003,3715740.4109999998,-730.33000000000004,0
777110.74399999995,3715750.216,-729.23000000000002,0
777110.64899999998,3715751.219,-731.52999999999997,0
777142.55200000003,3715593.1919999998,-724.61000000000001,0
777142.15399999998,3715594.9890000001,-725.90999999999997,0
777140.15099999995,3715604.8960000002,-724.80999999999995,0
777138.853,3715611.3930000002,-724.71000000000004,0
777137.451,3715617.9890000001,-724.50999999999999,0
777136.04500000004,3715624.79,-724.80999999999995,0
777133.25,3715638.5899999999,-722.00999999999999,0
777133.34499999997,3715637.7910000002,-724.61000000000001,0
777131.245,3715647.9939999999,-723.40999999999997,0
777130.04299999995,3715653.784,-723.80999999999995,0
777129.64899999998,3715655.696,-725.71000000000004,0
777126.74600000004,3715669.892,-722.61000000000001,0
777126.24199999997,3715672.3930000002,-724.40999999999997,0
777125.54599999997,3715675.4879999999,-725.80999999999995,0
777124.64300000004,3715679.6940000001,-726.80999999999995,0
777124.647,3715679.4900000002,-729.61000000000001,0
777122.74699999997,3715688.8870000001,-728.71000000000004,0
777121.74199999997,3715693.7889999999,-729.30999999999995,0
777119.54599999997,3715704.2880000002,-727.30999999999995,0
777117.33900000004,3715715.3900000001,-726.11000000000001,0
777116.64399999997,3715718.29,-727.90999999999997,0
777115.93900000001,3715721.8840000001,-728.71000000000004,0
777114.53700000001,3715728.389,-729.21000000000004,0
777112.745,3715737.389,-728.11000000000001,0
777112.03700000001,3715740.4909999999,-729.90999999999997,0
777111.14399999997,3715744.7919999999,-730.80999999999995,0
777110.33999999997,3715748.693,-731.90999999999997,0
777109.84499999997,3715750.787,-734.40999999999997,0
777130.77000000002,3715600.6159999999,-720.63999999999999,0
777128.87,3715610.1150000002,-718.94000000000005,0
777128.46699999995,3715612.1159999999,-720.63999999999999,0
777127.77099999995,3715615.2110000001,-722.24000000000001,0
777127.17500000005,3715618.409,-723.53999999999996,0
777125.473,3715626.9169999999,-722.63999999999999,0
777123.47199999995,3715637.0090000001,-721.44000000000005,0
777122.27000000002,3715642.6150000002,-721.74000000000001,0
777121.66799999995,3715645.6069999998,-723.34000000000003,0
777120.26899999997,3715652.6140000001,-722.94000000000005,0
777118.16500000004,3715663.216,-721.63999999999999,0
777117.86100000003,3715664.2149999999,-723.94000000000005,0
777115.37,3715677.2110000001,-721.13999999999999,0
777115.66899999999,3715675.3089999999,-724.44000000000005,0
777113.06499999994,3715688.2089999998,-722.24000000000001,0
777112.56200000003,3715690.7110000001,-723.53999999999996,0
777111.06200000003,3715698.3100000001,-723.74000000000001,0
777109.66500000004,3715705.216,-723.53999999999996,0
777109.26599999995,3715707.0129999998,-725.53999999999996,0
777108.56200000003,3715710.608,-726.94000000000005,0
777108.06700000004,3715712.6090000002,-729.13999999999999,0
777106.05900000001,3715722.915,-727.44000000000005,0
777104.96600000001,3715728.2170000002,-728.13999999999999,0
777103.36300000001,3715736.5109999999,-727.74000000000001,0
777102.66500000004,3715739.7069999999,-729.03999999999996,0
777101.96600000001,3715742.8110000002,-730.44000000000005,0
777101.16500000004,3715746.6099999999,-731.84000000000003,0
