x,y,z,flag
776548.25399999996,3716011.1370000001,-730.53999999999996,0
776546.94799999997,3716020.1400000001,-730.63999999999999,0
776546.95299999998,3716021.4410000001,-734.63999999999999,0
776548.44200000004,3715930.9049999998,-721.80999999999995,0
776547.54000000004,3715937.5070000002,-723.21000000000004,0
776546.54000000004,3715944.8080000002,-724.11000000000001,0
776545.03899999999,3715955.2080000001,-723.61000000000001,0
776544.03899999999,3715962.108,-724.61000000000001,0
776543.34100000001,3715968.2050000001,-726.40999999999997,0
776541.946,3715977.608,-726.21000000000004,0
776541.04599999997,3715984.5099999998,-727.50999999999999,0
776539.84499999997,3715993.0070000002,-728.00999999999999,0
776538.04200000002,3716005.0099999998,-726.61000000000001,0
776537.64300000004,3716009.2140000002,-729.40999999999997,0
776536.24800000002,3716018.6060000001,-729.21000000000004,0
776535.54700000002,3716024.4130000002,-731.40999999999997,0
776470.74300000002,3715702.1189999999,-700.38999999999999,0
776470.33499999996,3715707.4210000001,-701.88999999999999,0
776469.83400000003,3715713.7170000002,-703.19000000000005,0
776469.33499999996,3715719.8220000002,-704.19000000000005,0
776468.83299999998,3715726.1179999998,-705.49000000000001,0
776468.14099999995,3715734.6230000001,-705.88999999999999,0
776467.84100000001,3715739.0189999999,-707.59000000000003,0
776467.14000000001,3715746.7140000002,-708.49000000000001,0
776466.63399999996,3715753.7209999999,-709.28999999999996,0
776465.93799999997,3715762.1159999999,-709.88999999999999,0
776465.43099999998,3715768.523,-710.99000000000001,0
776464.53300000005,3715778.517,-710.49000000000001,0
776464.33700000006,3715782.219,-712.99000000000001,0
776464.02899999998,3715786.415,-714.99000000000001,0
776463.33600000001,3715795.4210000001,-715.09000000000003,0
776461.83600000001,3715810.6140000001,-712.59000000000003,0
776460.83600000001,3715821.9139999999,-711.69000000000005,0
776460.42599999998,3715827.716,-713.19000000000005,0
776459.63399999996,3715837.3160000001,-712.99000000000001,0
776458.93200000003,3715845.5219999999,-713.28999999999996,0
776457.73300000001,3715858.5210000002,-711.38999999999999,0
776456.82700000005,3715869.1170000001,-710.88999999999999,0
776456.43099999998,3715873.9169999999,-712.59000000000003,0
776455.93200000003,3715881.1140000001,-713.59000000000003,0
776455.82999999996,3715883.821,-716.49000000000001,0
776455.22900000005,3715891.5219999999,-716.88999999999999,0
776454.72499999998,3715898.0180000002,-718.38999999999999,0
776454.53000000003,3715902.02,-720.78999999999996,0
776453.92799999996,3715909.4210000001,-721.38999999999999,0
776453.82900000003,3715913.0189999999,-723.88999999999999,0
776453.62100000004,3715916.9210000001,-726.59000000000003,0
776451.52599999995,3715938.3229999999,-720.78999999999996,0
776450.92599999998,3715945.2230000002,-721.59000000000003,0
776451.027,3715946.6209999998,-725.28999999999996,0
776450.42500000005,3715955.1230000001,-725.59000000000003,0
776450.01800000004,3715960.7149999999,-727.19000000000005,0
776449.31999999995,3715969.3199999998,-727.69000000000005,0
776449.424,3715970.5180000002,-731.49000000000001,0
776448.92099999997,3715977.6150000002,-732.59000000000003,0
776448.71799999999,3715982.2179999999,-734.99000000000001,0
776446.91899999999,3716000.716,-730.19000000000005,0
776445.91500000004,3716012.216,-728.88999999999999,0
776445.41500000004,3716018.8220000002,-730.19000000000005,0
776458.01300000004,3715698.9240000001,-706.57000000000005,0
776458.10999999999,3715698.8300000001,-710.07000000000005,0
776456.71400000004,3715715.2230000002,-707.47000000000003,0
776456.01100000006,3715723.4300000002,-707.57000000000005,0
776455.21200000006,3715733.3330000001,-707.37,0
776455.11399999994,3715736.0299999998,-710.07000000000005,0
776454.21400000004,3715746.727,-709.07000000000005,0
776454.21299999999,3715748.8289999999,-711.97000000000003,0
776453.50699999998,3715756.926,-712.37,0
776452.20999999996,3715772.2239999999,-709.97000000000003,0
776452.10900000005,3715775.1310000001,-712.57000000000005,0
776451.01300000004,3715788.3289999999,-710.66999999999996,0
776449.60999999999,3715803.7310000001,-708.07000000000005,0
776449.10800000001,3715810.3280000002,-709.16999999999996,0
776448.60900000005,3715817.0249999999,-710.07000000000005,0
776447.80700000003,3715827.128,-709.76999999999998,0
776447.60999999999,3715830.9300000002,-711.97000000000003,0
776447.00699999998,3715839.1329999999,-712.37,0
776446.50699999998,3715846.3309999998,-713.07000000000005,0
776446.30799999996,3715849.8330000001,-715.47000000000003,0
776445.71699999995,3715858.3259999999,-715.57000000000005,0
776445.10800000001,3715865.8280000002,-716.47000000000003,0
776444.01199999999,3715878.2250000001,-714.66999999999996,0
776443.30700000003,3715887.4330000002,-714.57000000000005,0
776442.71299999999,3715896.1260000002,-714.87,0
776441.41399999999,3715910.8330000001,-711.87,0
776441.61399999994,3715910.8250000002,-716.26999999999998,0
776440.50899999996,3715923.233,-714.57000000000005,0
776440.51500000001,3715925.5249999999,-717.57000000000005,0
776439.91399999999,3715933.227,-718.07000000000005,0
776439.81400000001,3715937.2259999998,-720.57000000000005,0
776439.60999999999,3715941.1290000002,-723.07000000000005,0
776439.41099999996,3715945.432,-725.07000000000005,0
776438.50699999998,3715956.5290000001,-724.07000000000005,0
776438.01500000001,3715963.9270000001,-724.87,0
776437.50899999996,3715970.7250000001,-725.87,0
776436.70999999996,3715980.6269999999,-725.57000000000005,0
776436.41299999994,3715986.0249999999,-727.26999999999998,0
776435.61600000004,3715996.5279999999,-726.57000000000005,0
776434.20999999996,3716011.8300000001,-723.37,0
776434.11600000004,3716015.7280000001,-725.97000000000003,0
776434.11399999994,3716018.3319999999,-729.26999999999998,0
776433.81000000006,3716023.8300000001,-730.97000000000003,0
776343.821,3715808.3300000001,-708.70000000000005,0
776343.51599999995,3715821.2280000001,-707.10000000000002,0
776343.424,3715829.6310000001,-707.20000000000005,0
776343.62199999997,3715830.5269999998,-710.79999999999995,0
776342.924,3715852.0290000001,-705.60000000000002,0
776343.12,3715853.9300000002,-708.79999999999995,0
776343.51800000004,3715851.6290000002,-713.60000000000002,0
776343.42299999995,3715861.0279999999,-713.79999999999995,0
776343.32299999997,3715868.628,-714.20000000000005,0
776343.12300000002,3715880.1290000002,-713.39999999999998,0
776343.21499999997,3715883.0249999999,-716.29999999999995,0
776343.01899999997,3715892.9270000001,-715.39999999999998,0
776343.41500000004,3715891.6310000001,-720.10000000000002,0
776342.91799999995,3715908.8309999998,-716.89999999999998,0
776342.71999999997,3715919.2250000001,-716.29999999999995,0
776342.71299999999,3715926.1329999999,-717,0
