x,y,z,flag
743907.99100000004,3742104.6379999998,-755.32000000000005,0
743913.995,3742107.6370000001,-755.51999999999998,0
743921.89800000004,3742111.6320000002,-757.72000000000003,0
743927.58999999997,3742114.4330000002,-757.91999999999996,0
743931.69499999995,3742116.6329999999,-756.41999999999996,0
743938.79599999997,3742120.1370000001,-757.72000000000003,0
743943.59900000005,3742122.5329999998,-757.32000000000005,0
743949.196,3742125.335,-757.22000000000003,0
744009.55200000003,3742106.1170000001,-759.22000000000003,0
744016.44999999995,3742109.2200000002,-760.01999999999998,0
744020.85100000002,3742111.4109999998,-758.82000000000005,0
744025.35400000005,3742113.5109999999,-757.91999999999996,0
744030.95299999998,3742116.1159999999,-757.62,0
744035.95299999998,3742118.514,-757.12,0
743884.69200000004,3742102.9870000002,-754.84000000000003,0
743890.28899999999,3742105.8870000001,-754.94000000000005,0
743894.39500000002,3742107.9870000002,-753.63999999999999,0
743903.38699999999,3742112.3859999999,-756.84000000000003,0
743909.49399999995,3742115.4870000002,-757.13999999999999,0
743919.18900000001,3742120.1910000001,-760.84000000000003,0
743923.98600000003,3742122.6940000001,-760.24000000000001,0
743928.58999999997,3742125.0920000002,-759.13999999999999,0
743933.19400000002,3742127.4900000002,-758.44000000000005,0
743936.89000000001,3742129.4959999998,-757.03999999999996,0
743940.79099999997,3742131.5890000002,-755.63999999999999,0
743984.95200000005,3742103.1639999999,-748.84000000000003,0
743993.054,3742106.8659999999,-750.44000000000005,0
744004.554,3742111.9640000002,-755.03999999999996,0
744012.66000000003,3742115.5630000001,-756.63999999999999,0
744022.65399999998,3742120.0610000002,-760.13999999999999,0
744023.95299999998,3742120.9679999999,-756.53999999999996,0
744031.05299999996,3742124.1630000002,-757.63999999999999,0
744033.75600000005,3742125.6669999999,-755.03999999999996,0
743819.19200000004,3742103.7940000002,-756.07000000000005,0
743824.88800000004,3742106.9019999998,-756.47000000000003,0
743828.09100000001,3742108.8020000001,-754.26999999999998,0
743832.58900000004,3742111.2000000002,-753.47000000000003,0
743841.29000000004,3742115.7009999999,-756.26999999999998,0
743844.68900000001,3742117.702,-754.37,0
743851.78799999994,3742121.4010000001,-755.76999999999998,0
743856.19299999997,3742123.7990000001,-754.87,0
