x,y,z,flag
216316.75700000001,3747968.986,-103.15000000000001,0
216316.617,3747976.318,-103.7,0
216316.88,3747975.156,-103.72,0
216317.45999999999,3747972.568,-103.25,0
216317.71400000001,3747971.4870000002,-103.34,0
216317.77799999999,3747971.1830000002,-103.72,0
216318.14999999999,3747969.5750000002,-103.59999999999999,0
216318.34899999999,3747968.7170000002,-103.75,0
216317.12,3747984.8689999999,-102.67,0
216317.158,3747984.713,-103.06999999999999,0
216317.307,3747984.0600000001,-103.29000000000001,0
216317.54699999999,3747983.037,-103.37,0
216317.68799999999,3747982.3709999998,-103.64,0
216318.13699999999,3747980.318,-103.42,0
216318.497,3747978.6749999998,-103.27,0
216318.625,3747978.1090000002,-103.56,0
216318.842,3747977.173,-103.72,0
216319.23000000001,3747975.3730000001,-103.48999999999999,0
216319.47399999999,3747974.2889999999,-103.59,0
216319.823,3747972.6850000001,-103.54000000000001,0
216320.24900000001,3747970.7289999998,-103.29000000000001,0
216320.43100000001,3747969.9389999998,-103.48,0
216320.36300000001,3747970.304,-104.11,0
216320.65599999999,3747968.9739999999,-104.09,0
216316.788,3747992.8539999998,-102.44,0
216317.041,3747991.773,-102.47,0
216317.416,3747990.0830000001,-102.34,0
216317.58600000001,3747989.3110000002,-102.52,0
216317.916,3747987.898,-102.42,0
216318.014,3747987.4380000001,-102.77,0
216318.255,3747986.4049999998,-102.86,0
216318.54199999999,3747985.1359999999,-102.86,0
216318.69699999999,3747984.4730000002,-103.06999999999999,0
216318.90599999999,3747983.577,-103.2,0
216319.31200000001,3747981.7089999998,-102.97,0
216319.60399999999,3747980.4619999998,-102.97,0
216320.136,3747978.1000000001,-102.66,0
216320.14300000001,3747978.1120000002,-103.11,0
216320.277,3747977.4959999998,-103.38,0
216320.47099999999,3747976.6680000001,-103.52,0
216320.68400000001,3747975.7110000001,-103.65000000000001,0
216320.98000000001,3747974.4029999999,-103.59,0
216321.26500000001,3747973.1850000001,-103.62,0
216321.51199999999,3747972.0819999999,-103.75,0
216321.87899999999,3747970.4720000001,-103.63,0
216322.022,3747969.858,-103.88,0
216322.18400000001,3747969.1660000002,-104.09999999999999,0
216322.16099999999,3747969.264,-104.63,0
216316.79800000001,3748004.3939999999,-101.11,0
216316.97099999999,3748003.6120000002,-101.26000000000001,0
216317.45600000001,3748001.4029999999,-100.94,0
216317.606,3748000.719,-101.18000000000001,0
216317.63500000001,3748000.5920000002,-101.55,0
216317.87400000001,3747999.5279999999,-101.59,0
216318.117,3747998.4440000001,-101.63,0
216318.38399999999,3747997.2119999998,-101.67,0
216318.606,3747996.216,-101.73,0
216318.46100000001,3747996.8810000001,-102.37,0
216319.046,3747994.202,-101.81999999999999,0
216319.27299999999,3747993.1860000002,-101.93000000000001,0
216319.49100000001,3747992.1680000001,-102.03,0
216319.595,3747991.7200000002,-102.26000000000001,0
216319.603,3747991.7319999998,-102.72,0
216320.51300000001,3747987.4849999999,-101.69,0
216320.43599999999,3747987.858,-102.22,0
216320.94,3747985.571,-101.86,0
216321.06599999999,3747984.943,-102.08,0
216321.288,3747983.9470000002,-102.23,0
216321.63800000001,3747982.4049999998,-102.13,0
216321.842,3747981.446,-102.23999999999999,0
216322.13,3747980.1260000002,-102.20999999999999,0
216322.701,3747977.5049999999,-101.7,0
216322.649,3747977.7710000002,-102.23999999999999,0
216322.78599999999,3747977.1860000002,-102.45999999999999,0
216323.17800000001,3747975.3769999999,-102.34999999999999,0
216323.076,3747975.8560000001,-102.97,0
216323.715,3747972.9019999998,-102.37,0
216323.74299999999,3747972.827,-102.78,0
216323.86499999999,3747972.2590000001,-103.06,0
216324.02900000001,3747971.5580000002,-103.28,0
216324.07999999999,3747971.3849999998,-103.7,0
216324.236,3747970.6710000001,-103.93000000000001,0
216324.64799999999,3747968.733,-103.79000000000001,0
216316.91399999999,3748010.0839999998,-100.70999999999999,0
216316.89499999999,3748010.213,-101.11,0
216317.24400000001,3748008.6400000001,-101,0
216317.48499999999,3748007.5970000001,-101.13,0
216317.533,3748007.3820000002,-101.48,0
216317.88399999999,3748005.841,-101.37,0
216318.11499999999,3748004.7540000002,-101.34999999999999,0
216318.27600000001,3748004.0720000002,-101.53,0
216318.609,3748002.568,-101.44,0
216319.24400000001,3747999.7059999998,-100.98,0
216319.234,3747999.7960000001,-101.43000000000001,0
216319.39300000001,3747999.1239999998,-101.59999999999999,0
216319.57500000001,3747998.3029999998,-101.72,0
216319.85000000001,3747997.0630000001,-101.7,0
216320.13399999999,3747995.824,-101.68000000000001,0
