x,y,z,flag
735149.51500000001,3746905.585,-1509.1600000000001,0
735164.01699999999,3746906.182,-1508.3599999999999,0
735178.81400000001,3746906.6839999999,-1506.0599999999999,0
735193.31000000006,3746907.1809999999,-1504.0599999999999,0
735208.11199999996,3746907.7829999998,-1503.76,0
735222.30799999996,3746927.1320000002,-1492.0599999999999,0
735148.68700000003,3746921.3100000001,-1510.8499999999999,0
735163.28799999994,3746921.915,-1511.55,0
735178.08499999996,3746922.409,-1508.45,0
735192.68599999999,3746922.8130000001,-1504.8499999999999,0
735153.15899999999,3746937.0210000002,-1509.76,0
735167.85900000005,3746937.4249999998,-1507.96,0
735182.55799999996,3746937.8280000002,-1504.8599999999999,0
735197.06400000001,3746938.3250000002,-1505.6600000000001,0
735211.56000000006,3746938.821,-1504.6600000000001,0
735225.14899999998,3746959.9730000002,-1495.26,0
735152.14300000004,3746954.9619999998,-1514.28,0
735167.245,3746955.0690000001,-1506.0799999999999,0
735181.74600000004,3746955.6630000002,-1507.8800000000001,0
735196.24199999997,3746956.1660000002,-1507.48,0
735210.848,3746956.6639999999,-1506.3800000000001,0
735145.51500000001,3746969.4160000002,-1514.8599999999999,0
735160.11399999994,3746969.8169999998,-1512.6600000000001,0
735174.91700000002,3746970.1159999999,-1509.6600000000001,0
735189.21600000001,3746970.5070000002,-1508.76,0
735203.71499999997,3746970.9139999999,-1507.76,0
735217.90399999998,3746991.46,-1505.46,0
735145.28899999999,3746982.2340000002,-1516.03,0
735159.88199999998,3746982.5299999998,-1512.03,0
735174.68500000006,3746982.8330000001,-1510.3299999999999,0
735188.79000000004,3746983.3319999999,-1510.8299999999999,0
735203.58900000004,3746983.7250000001,-1509.03,0
735217.68000000005,3747004.983,-1502.9300000000001,0
735246.08600000001,3747004.977,-1488.03,0
735260.38100000005,3747005.4720000001,-1488.23,0
735274.78700000001,3747005.9720000001,-1488.1300000000001,0
735146.51000000001,3746989.0499999998,-1519.28,0
735161.81499999994,3746988.2549999999,-1516.0799999999999,0
735176.70999999996,3746987.4559999998,-1514.6800000000001,0
735191.60900000005,3746986.7560000001,-1512.48,0
735206.11300000001,3746985.9500000002,-1509.3800000000001,0
735226.61600000004,3747037.997,-1509.98,0
735241.51800000004,3747037.398,-1510.78,0
735256.41500000004,3747036.398,-1504.6800000000001,0
735270.61499999999,3747035.2030000002,-1496.48,0
735285.01599999995,3747034.301,-1490.3800000000001,0
735149.60499999998,3747013.0750000002,-1517.8,0
735164.39899999998,3747012.2790000001,-1516.7,0
735179.30299999996,3747011.4789999998,-1516.3,0
735194.20299999998,3747010.5789999999,-1514.5,0
735209.103,3747009.6889999998,-1511.0999999999999,0
735229.39800000004,3747060.6260000002,-1488.0999999999999,0
735152.54000000004,3747014,-1517.5799999999999,0
735166.54099999997,3747010.4019999998,-1516.1800000000001,0
735180.83600000001,3747006.702,-1515.0799999999999,0
735195.04099999997,3747003.0950000002,-1512.0799999999999,0
735209.23499999999,3746999.3990000002,-1509.78,0
735146.01599999995,3747040.352,-1520.9000000000001,0
735160.31200000003,3747036.452,-1519.5999999999999,0
735174.41599999997,3747032.6519999998,-1516,0
735188.61300000001,3747028.8489999999,-1514,0
735202.821,3747025.0529999998,-1512.4000000000001,0
735216.92000000004,3747021.3569999998,-1511.2,0
735150.58999999997,3747062.9920000001,-1520.6800000000001,0
735163.29500000004,3747056.3939999999,-1520.5799999999999,0
735175.68999999994,3747049.895,-1519.8800000000001,0
735188.48899999994,3747043.1940000001,-1518.0799999999999,0
735201.08999999997,3747036.5920000002,-1514.78,0
735213.69099999999,3747029.9900000002,-1512.8800000000001,0
735225.99300000002,3747023.594,-1510.78,0
735185.58700000006,3747065.6239999998,-1518.1300000000001,0
735198.38800000004,3747058.8220000002,-1515.9300000000001,0
735210.98699999996,3747052.0219999999,-1514.1300000000001,0
735223.59199999995,3747045.321,-1512.73,0
735235.78700000001,3747038.7179999999,-1511.6300000000001,0
735214.701,3747064.4700000002,-1515.45,0
735224.89399999997,3747055.3679999998,-1514.3499999999999,0
735234.89599999995,3747046.3670000001,-1512.3499999999999,0
735244.89800000004,3747037.2590000001,-1506.05,0
735230.57700000005,3747060.9100000001,-1512.8699999999999,0
735240.67200000002,3747051.804,-1512.1700000000001,0
735250.674,3747042.608,-1510.0699999999999,0
735260.12300000002,3747056.9730000002,-1508.04,0
735272.10699999996,3747063.983,-1507.4300000000001,0
735226.25600000005,3746907.784,-1433.96,1
735240.05099999998,3746908.284,-1432.26,1
735253.76000000001,3746908.6899999999,-1430.3599999999999,1
735267.45900000003,3746909.085,-1427.26,1
735281.15800000005,3746909.4909999999,-1423.5599999999999,1
735294.75699999998,3746909.8820000002,-1421.1600000000001,1
735308.35600000003,3746910.2829999998,-1418.26,1
735236.20600000001,3746926.5299999998,-1468.76,1
735250.50600000005,3746926.9380000001,-1464.46,1
735264.30299999996,3746926.3309999998,-1439.6600000000001,1
735278.299,3746927.0350000001,-1441.46,1
735292.30000000005,3746927.429,-1437.76,1
735305.60400000005,3746927.5299999998,-1427.76,1
735207.98100000003,3746922.3089999999,-1480.3499999999999,1
735221.27500000002,3746940.9679999999,-1444.05,1
735235.47600000002,3746941.3629999999,-1440.75,1
735249.37600000005,3746941.7650000001,-1436.6500000000001,1
735263.37199999997,3746942.2620000001,-1434.3499999999999,1
735277.07200000004,3746942.6639999999,-1432.05,1
735290.973,3746943.0660000001,-1427.75,1
735304.77800000005,3746943.5630000001,-1424.95,1
735239.25100000005,3746959.773,-1482.8599999999999,1
735253.54599999997,3746959.77,-1471.6600000000001,1
735266.74899999995,3746959.2749999999,-1452.26,1
735280.74600000004,3746959.4709999999,-1446.1600000000001,1
735294.647,3746960.074,-1446.8599999999999,1
735308.24699999997,3746960.1740000001,-1437.6600000000001,1
735224.03500000003,3746976.8169999998,-1469.98,1
735238.14000000001,3746976.3139999998,-1454.0799999999999,1
735252.43299999996,3746977.1099999999,-1457.6800000000001,1
735265.73100000003,3746976.5150000001,-1440.5799999999999,1
735280.13,3746977.415,-1446.0799999999999,1
735294.83100000001,3746978.8080000002,-1459.0799999999999,1
735307.63800000004,3746978.213,-1440.6800000000001,1
735231.90599999996,3746990.3590000002,-1475.3599999999999,1
735245.40899999999,3746990.0600000001,-1460.6600000000001,1
735259.41099999996,3746990.3599999999,-1458.46,1
735273.51100000006,3746990.4640000002,-1450.1600000000001,1
735287.31200000003,3746991.057,-1453.26,1
735300.91099999996,3746991.162,-1445.5599999999999,1
735232.18099999998,3747004.4750000001,-1487.4300000000001,1
735288.58900000004,3747005.6800000002,-1474.53,1
735301.88600000006,3747005.2790000001,-1460.73,1
735299.01300000004,3747033.304,-1483.6800000000001,1
735312.21299999999,3747031.5950000002,-1465.28,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735209.53700000001,3746944.2280000001,-6.6600000000000001,1
735243.99800000002,3747059.7280000001,-1486.5,1
735258.69900000002,3747059.1260000002,-1487.0999999999999,1
735272.90399999998,3747057.6239999998,-1477.3,1
735287.10100000002,3747056.932,-1476.5999999999999,1
735300.99899999995,3747055.5329999998,-1467.0999999999999,1
735209.56000000006,3746945.0380000002,-6.5999999999999996,1
735209.56000000006,3746945.0380000002,-6.5999999999999996,1
735209.56000000006,3746945.0380000002,-6.5999999999999996,1
