x,y,z,flag
811819.68700000003,3704158.2919999999,-120.08,0
811820.31499999994,3704160.1290000002,-119.86,0
811821.07900000003,3704162.3539999998,-119.25,0
811818.152,3704157.6379999998,-119.5,0
811818.84199999995,3704159.6349999998,-119.11,0
811819.34900000005,3704161.1320000002,-119.2,0
811819.89599999995,3704162.7220000001,-119.18000000000001,0
811820.35400000005,3704164.1000000001,-119.39,0
811820.79299999995,3704165.4199999999,-119.63,0
811816.08499999996,3704157.7259999998,-119.04000000000001,0
811816.56999999995,3704159.1579999998,-119.18000000000001,0
811816.96799999999,3704160.3859999999,-119.48999999999999,0
811817.48999999999,3704161.9309999999,-119.56999999999999,0
811818.03000000003,3704163.5660000001,-119.55,0
811818.33600000001,3704164.5079999999,-120.18000000000001,0
811819.19799999997,3704167.0060000001,-119.31999999999999,0
811819.76100000006,3704168.676,-119.23,0
811820.29799999995,3704170.2689999999,-119.25,0
811820.86899999995,3704171.9670000002,-119.17,0
811819.65899999999,3704174.0109999999,-119.2,0
811820.22199999995,3704175.6490000002,-119.18000000000001,0
811820.86499999999,3704177.4709999999,-118.97,0
811814.62399999995,3704157.3330000001,-119.68000000000001,0
811815.49600000004,3704159.7960000001,-118.89,0
811816.02099999995,3704161.3509999998,-118.89,0
811815.93999999994,3704161.2620000001,-120.5,0
811816.54500000004,3704163.0329999998,-120.34999999999999,0
811817.67099999997,3704166.182,-118.88,0
811817.54000000004,3704165.9720000001,-120.63,0
811818.13699999999,3704167.6830000002,-120.52,0
811819.14199999999,3704170.523,-119.31,0
811819.89599999995,3704172.6880000001,-118.76000000000001,0
811820.41799999995,3704174.202,-118.83,0
811820.90000000002,3704175.656,-119,0
811820.37300000002,3704182.7280000001,-119.06,0
811820.96999999997,3704184.4070000001,-118.97,0
811812.85600000003,3704157.0830000001,-120.27,0
811813.33900000004,3704158.5150000001,-120.45999999999999,0
811813.87399999995,3704160.0780000002,-120.52,0
811814.45900000003,3704161.824,-120.43000000000001,0
811814.96299999999,3704163.3229999999,-120.55,0
811815.37600000005,3704164.5359999998,-120.95999999999999,0
811815.79399999999,3704165.7990000001,-121.31999999999999,0
811816.64899999998,3704168.2889999999,-120.5,0
811817.55200000003,3704170.8900000001,-119.55,0
811818.30299999996,3704173.0559999999,-119,0
811816.29200000002,3704175.1340000001,-119.22,0
811816.924,3704176.929,-119.03,0
811817.53099999996,3704178.6150000002,-119,0
811818.09699999995,3704180.2409999999,-118.97,0
811818.66399999999,3704181.8670000001,-118.98999999999999,0
811819.22699999996,3704183.4840000002,-119,0
811819.79399999999,3704185.1090000002,-119,0
811820.36399999994,3704186.713,-119.01000000000001,0
811820.90899999999,3704188.273,-119.09,0
811811.91700000002,3704158.0159999998,-119.70999999999999,0
811812.446,3704159.5589999999,-119.8,0
811812.86199999996,3704160.7820000001,-120.16,0
811813.58499999996,3704162.8620000002,-119.75,0
811814.10800000001,3704164.4180000001,-119.81,0
811814.66000000003,3704165.9959999998,-119.86,0
811815.19200000004,3704167.517,-119.95,0
811815.85699999996,3704169.4479999999,-119.66,0
811816.48199999996,3704171.2549999999,-119.48999999999999,0
811817.19099999999,3704173.287,-119.09,0
811817.83999999997,3704175.1699999999,-118.83,0
811818.39099999995,3704176.7480000001,-118.84999999999999,0
811818.95499999996,3704178.3969999999,-118.84999999999999,0
811819.44999999995,3704179.8670000001,-118.98999999999999,0
811820.02300000004,3704181.5120000001,-118.98999999999999,0
811817.196,3704184.159,-118.84999999999999,0
811817.73899999994,3704185.6770000001,-118.95999999999999,0
811818.28099999996,3704187.1949999998,-119.06999999999999,0
811818.80799999996,3704188.665,-119.25,0
811819.60600000003,3704190.8470000001,-118.59999999999999,0
811820.25399999996,3704192.594,-118.48,0
811820.60800000001,3704193.6899999999,-119.12,0
811821.15599999996,3704195.1949999998,-119.26000000000001,0
811809.94499999995,3704157.892,-119.72,0
811810.40700000001,3704159.2259999998,-119.97,0
811810.84100000001,3704160.5049999999,-120.23999999999999,0
811811.45700000005,3704162.284,-120.04000000000001,0
811812.06999999995,3704164.0520000001,-119.91,0
811812.61199999996,3704165.6340000001,-119.89,0
811813.22499999998,3704167.4019999998,-119.7,0
811813.71799999999,3704168.8309999998,-119.87,0
811814.36499999999,3704170.7050000001,-119.59,0
811814.98999999999,3704172.5430000001,-119.34,0
811815.64899999998,3704174.4550000001,-119.03,0
811812.91899999999,3704176.9449999998,-119.02,0
811813.50800000003,3704178.574,-118.98999999999999,0
811814.09400000004,3704180.1940000001,-118.93000000000001,0
811814.66700000002,3704181.807,-118.90000000000001,0
811815.18500000006,3704183.2489999998,-119.03,0
811815.72499999998,3704184.7570000002,-119.11,0
811816.34499999997,3704186.4819999998,-118.97,0
811816.88100000005,3704187.9810000001,-119.08,0
811817.45499999996,3704189.594,-119.01000000000001,0
811817.99100000004,3704191.0929999999,-119.12,0
811818.53099999996,3704192.6009999998,-119.19,0
811819.09499999997,3704194.1860000002,-119.2,0
811819.65899999999,3704195.7710000002,-119.20999999999999,0
811820.21699999995,3704197.3360000001,-119.27,0
811820.80599999998,3704198.966,-119.22,0
811821.36100000003,3704200.5219999999,-119.27,0
811808.78099999996,3704158.2039999999,-119.75,0
811809.27099999995,3704159.5920000002,-119.94,0
811809.88100000005,3704161.3190000001,-119.81,0
811810.43299999996,3704162.898,-119.79000000000001,0
811810.897,3704164.2719999999,-120.03,0
811811.33200000005,3704165.4890000001,-120.34999999999999,0
811811.85600000003,3704167.0129999998,-120.41,0
811812.62600000005,3704169.2039999999,-119.84999999999999,0
811813.31299999997,3704171.1699999999,-119.45999999999999,0
811814.07200000004,3704173.2910000002,-118.94,0
811814.63899999997,3704174.9169999999,-118.91,0
811815.11300000001,3704176.3199999998,-119.09,0
811815.60600000003,3704177.7179999999,-119.29000000000001,0
811816.13199999998,3704179.2510000002,-119.34,0
811816.73300000001,3704180.9500000002,-119.22,0
811813.13,3704183.7960000001,-119.02,0
811813.73199999996,3704185.432,-118.95,0
811814.299,3704186.963,-119.02,0
811814.87300000002,3704188.5440000002,-119.04000000000001,0
811815.43799999997,3704190.0660000001,-119.11,0
811815.99300000002,3704191.5899999999,-119.2,0
811816.576,3704193.1690000002,-119.2,0
811817.15000000002,3704194.7179999999,-119.22,0
811817.79200000002,3704196.446,-119.05,0
811818.375,3704198.0559999999,-119.05,0
811818.93900000001,3704199.6099999999,-119.08,0
811819.522,3704201.1880000001,-119.09,0
811820.04700000002,3704202.6490000002,-119.28,0
811820.69799999997,3704204.4049999998,-119.08,0
811821.26800000004,3704205.977,-119.04000000000001,0
811806.80099999998,3704158.3700000001,-120.05,0
811807.36199999996,3704160.0290000001,-120.01000000000001,0
811807.93500000006,3704161.6639999999,-119.95999999999999,0
811808.68500000006,3704163.8089999999,-119.42,0
811809.24899999995,3704165.4139999999,-119.40000000000001,0
811809.745,3704166.8739999998,-119.48999999999999,0
811810.17500000005,3704168.1329999999,-119.79000000000001,0
811810.625,3704169.4180000001,-120.11,0
811811.24800000002,3704171.2050000001,-119.91,0
811811.85800000001,3704172.9530000002,-119.75,0
811812.50600000005,3704174.8480000002,-119.44,0
811809.29700000002,3704177.764,-119.18000000000001,0
811809.86800000002,3704179.3250000002,-119.17,0
811810.60999999999,3704181.3149999999,-118.72,0
