x,y,z,flag
199211.057,3745505.6579999998,-742.77999999999997,0
199212.948,3745496.8319999999,-743.58000000000004,0
199214.74600000001,3745488.1090000002,-743.58000000000004,0
199211.77100000001,3745542.6779999998,-737.87,0
199213.66500000001,3745533.9539999999,-739.26999999999998,0
199215.549,3745525.0240000002,-740.57000000000005,0
199217.53599999999,3745516.094,-742.97000000000003,0
199219.33900000001,3745507.4640000002,-742.26999999999998,0
199221.14000000001,3745498.844,-741.66999999999996,0
199223.117,3745489.9130000002,-742.57000000000005,0
199212.00099999999,3745579.659,-734.10000000000002,0
199213.815,3745571.3280000002,-734.39999999999998,0
199215.73999999999,3745563.0010000002,-734.60000000000002,0
199217.65599999999,3745554.6719999998,-735.60000000000002,0
199219.65900000001,3745546.1379999998,-737.20000000000005,0
199221.584,3745537.8110000002,-737.70000000000005,0
199223.49299999999,3745529.2859999998,-738.20000000000005,0
199225.49600000001,3745520.7510000002,-740.10000000000002,0
199227.41099999999,3745512.423,-740.10000000000002,0
199229.32199999999,3745503.8879999998,-740.70000000000005,0
199231.33199999999,3745495.4569999999,-741.79999999999995,0
199233.33799999999,3745486.821,-742.39999999999998,0
199211.58199999999,3745666.3420000002,-724.50999999999999,0
199213.514,3745658.2119999998,-725.71000000000004,0
199215.34400000001,3745649.9870000002,-726.80999999999995,0
199217.25899999999,3745641.659,-727.40999999999997,0
199219.087,3745633.5359999998,-728.21000000000004,0
199211.11799999999,3745623.094,-729.80999999999995,0
199212.93900000001,3745614.8659999999,-730.50999999999999,0
199214.85500000001,3745606.4449999998,-731.80999999999995,0
199216.78,3745598.2110000001,-732.21000000000004,0
199218.601,3745589.892,-732.90999999999997,0
199220.516,3745581.5630000001,-732.21000000000004,0
199222.432,3745573.2340000002,-734.11000000000001,0
199224.26199999999,3745565.0099999998,-733.40999999999997,0
199226.36900000001,3745556.4679999999,-735.80999999999995,0
199228.372,3745547.9330000002,-737.80999999999995,0
199230.288,3745539.6039999998,-737.80999999999995,0
199232.109,3745531.2850000001,-737.11000000000001,0
199234.11199999999,3745522.75,-738.11000000000001,0
199236.125,3745514.2179999999,-739.21000000000004,0
199238.04999999999,3745505.9840000002,-739.21000000000004,0
199239.95600000001,3745497.5610000002,-739.50999999999999,0
199242.15299999999,3745488.7110000001,-741.50999999999999,0
199211.967,3745695.6239999998,-723.77999999999997,0
199213.49299999999,3745687.4180000001,-723.27999999999997,0
199214.93900000001,3745679.5129999998,-722.98000000000002,0
199216.47500000001,3745671.5129999998,-723.38,0
