x,y,z,flag
189124.595,3745356.4550000001,-732.23000000000002,0
189126.35999999999,3745345.5240000002,-731.42999999999995,0
189127.94099999999,3745336.4160000002,-732.23000000000002,0
189129.43599999999,3745327.8119999999,-733.52999999999997,0
189124.55300000001,3745430.6690000002,-733.02999999999997,0
189126.10800000001,3745421.1570000001,-733.63,0
189127.777,3745410.338,-732.92999999999995,0
189129.321,3745400.7319999998,-733.13,0
189130.90599999999,3745390.213,-732.83000000000004,0
189132.603,3745379.6970000002,-732.42999999999995,0
189134.19899999999,3745369.273,-732.02999999999997,0
189135.82699999999,3745359.3670000001,-732.23000000000002,0
189137.364,3745349.7480000001,-732.52999999999997,0
189138.91,3745340.0389999999,-732.92999999999995,0
189140.53,3745330.122,-732.92999999999995,0
189125.13399999999,3745398.216,-732.50999999999999,0
189140.23699999999,3745390.9139999999,-731.71000000000004,0
189141.60999999999,3745381.71,-732.21000000000004,0
189142.984,3745372.608,-732.90999999999997,0
189144.41,3745362.71,-732.71000000000004,0
189145.905,3745352.2960000001,-732.61000000000001,0
189147.35699999999,3745342.8939999999,-733.11000000000001,0
189148.64000000001,3745333.8960000002,-733.90999999999997,0
189143.391,3745451.6170000001,-730,0
189144.78400000001,3745441.2039999999,-729.39999999999998,0
189146.22200000001,3745431.4010000001,-729.60000000000002,0
189147.49100000001,3745422.2069999999,-730.10000000000002,0
189148.69399999999,3745413.7250000001,-731.39999999999998,0
189149.97700000001,3745404.8289999999,-732.20000000000005,0
189151.26000000001,3745395.8319999999,-733,0
189152.64999999999,3745385.327,-732.60000000000002,0
189154.19699999999,3745374.0150000001,-731.20000000000005,0
189155.55799999999,3745364.7170000002,-731.79999999999995,0
189156.696,3745356.8339999998,-733.89999999999998,0
189158.255,3745345.719,-732.89999999999998,0
189159.58900000001,3745335.926,-732.89999999999998,0
189161.06,3745325.1099999999,-732.10000000000002,0
189124.79199999999,3745536.915,-732.17999999999995,0
189126.33199999999,3745527.3130000001,-732.38,0
189128.12,3745516.6779999998,-731.98000000000002,0
189129.49600000001,3745507.6860000002,-732.58000000000004,0
189131.13200000001,3745497.96,-732.58000000000004,0
189132.663,3745488.1519999998,-732.48000000000002,0
189134.579,3745476.318,-731.08000000000004,0
189136.14199999999,3745466.9040000001,-731.08000000000004,0
189137.38800000001,3745459.1209999998,-732.77999999999997,0
189139.03400000001,3745449.6009999998,-732.98000000000002,0
189140.505,3745440.3930000002,-733.38,0
189142.20800000001,3745430.0780000002,-733.27999999999997,0
189143.90299999999,3745419.7519999999,-733.08000000000004,0
